threshold,accuracy,precision,recall,f1,f_beta,cm,classification_report
0.44999999999999984,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.45999999999999985,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.46999999999999986,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.47999999999999976,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.48999999999999977,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.4999999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5099999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5199999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5299999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5399999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5499999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5599999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5699999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5799999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5899999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.5999999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6099999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6199999999999998,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6299999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6399999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
